"ticket_id";"id";"history_type_id";"queue_id";"owner_id"
"494847";"14750767";"1";"8";"1"
"494846";"14751381";"23";"7";"578"
"494846";"14750742";"1";"7";"1"
"494845";"14750764";"23";"42";"350"
"494845";"14750659";"1";"42";"1"
"494844";"14750692";"23";"10";"285"
"494844";"14750637";"1";"10";"1"
"494843";"14750998";"23";"12";"28"
"494843";"14750632";"1";"12";"1"
"494842";"14750891";"23";"39";"360"
"494842";"14750589";"1";"39";"1"
"494841";"14750708";"23";"6";"6"
"494841";"14750681";"16";"6";"1"
"494841";"14750614";"23";"14";"1"
"494841";"14750613";"16";"14";"6"
"494841";"14750610";"23";"6";"6"
"494841";"14750575";"1";"6";"1"
"494840";"14750600";"23";"41";"473"
"494840";"14750545";"1";"41";"1"
"494839";"14750730";"23";"10";"459"
"494839";"14750527";"1";"10";"1"
"494838";"14750758";"23";"6";"371"
"494838";"14750712";"23";"6";"1"
"494838";"14750711";"16";"6";"588"
"494838";"14750698";"23";"14";"588"
"494838";"14750556";"16";"14";"1"
"494838";"14750502";"1";"6";"1"
"494837";"14750568";"23";"10";"285"
"494837";"14750484";"1";"10";"1"
"494836";"14750629";"23";"10";"347"
"494836";"14750448";"1";"10";"1"
"494835";"14751088";"23";"7";"578"
"494835";"14750428";"1";"7";"1"
"494834";"14750897";"23";"8";"597"
"494834";"14750864";"16";"8";"1"
"494834";"14750396";"1";"6";"1"
"494833";"14750469";"23";"8";"471"
"494833";"14750391";"1";"8";"1"
"494832";"14753325";"23";"7";"578"
"494832";"14750332";"1";"7";"1"
"494831";"14750379";"23";"10";"459"
"494831";"14750329";"1";"10";"1"
"494830";"14751094";"23";"7";"578"
"494830";"14750303";"1";"7";"1"
"494829";"14750942";"23";"7";"385"
"494829";"14750287";"1";"7";"1"
"494828";"14750360";"23";"10";"285"
"494828";"14750128";"1";"10";"1"
"494827";"14750125";"1";"38";"1"
"494826";"14750903";"23";"7";"578"
"494826";"14750056";"1";"7";"1"
"494825";"14750959";"23";"25";"605"
"494825";"14750047";"1";"25";"1"
"494824";"14750881";"23";"7";"578"
"494824";"14750018";"1";"7";"1"
"494823";"14750088";"23";"10";"285"
"494823";"14750015";"1";"10";"1"
"494822";"14750237";"23";"7";"578"
"494822";"14750005";"1";"7";"1"
"494821";"14749967";"1";"38";"1"
"494820";"14750202";"23";"7";"578"
"494820";"14749938";"1";"7";"1"
"494819";"14749935";"1";"38";"1"
"494818";"14750002";"23";"7";"578"
"494818";"14749867";"1";"7";"1"
"494817";"14749915";"23";"10";"285"
"494817";"14749864";"1";"10";"1"
"494816";"14750192";"23";"7";"578"
"494816";"14749854";"1";"7";"1"
"494815";"14750182";"23";"7";"578"
"494815";"14749844";"1";"7";"1"
"494814";"14750112";"23";"7";"385"
"494814";"14749834";"1";"7";"1"
"494813";"14749931";"23";"15";"141"
"494813";"14749822";"1";"15";"1"
"494812";"14749901";"23";"10";"285"
"494812";"14749804";"1";"10";"1"
"494811";"14750243";"23";"7";"385"
"494811";"14749757";"1";"7";"1"
"494810";"14749784";"23";"7";"578"
"494810";"14749740";"1";"7";"1"
"494809";"14749794";"23";"7";"578"
"494809";"14749737";"1";"7";"1"
"494808";"14750122";"23";"7";"385"
"494808";"14749689";"1";"7";"1"
"494807";"14749961";"23";"25";"605"
"494807";"14749667";"1";"25";"1"
"494806";"14749683";"23";"6";"371"
"494806";"14749635";"1";"6";"1"
"494805";"14749774";"23";"7";"578"
"494805";"14749625";"1";"7";"1"
"494804";"14749925";"23";"10";"375"
"494804";"14749597";"1";"10";"1"
"494803";"14749582";"23";"46";"363"
"494803";"14749544";"1";"46";"1"
"494802";"14749654";"23";"10";"195"
"494802";"14749512";"1";"10";"1"
"494801";"14750106";"23";"10";"375"
"494801";"14749483";"1";"10";"1"
"494800";"14749646";"23";"13";"193"
"494800";"14749616";"23";"13";"1"
"494800";"14749615";"16";"13";"526"
"494800";"14749594";"23";"14";"526"
"494800";"14749426";"1";"14";"1"
"494799";"14749407";"23";"7";"578"
"494799";"14749378";"1";"7";"1"
"494798";"14749423";"23";"10";"459"
"494798";"14749334";"1";"10";"1"
"494797";"14749401";"23";"10";"196"
"494797";"14749301";"1";"10";"1"
"494796";"14749375";"23";"10";"196"
"494796";"14749298";"1";"10";"1"
"494795";"14754453";"23";"7";"277"
"494795";"14752568";"23";"7";"1"
"494795";"14752567";"16";"7";"471"
"494795";"14750481";"23";"5";"471"
"494795";"14749352";"16";"5";"1"
"494795";"14749281";"1";"6";"1"
"494794";"14749413";"23";"38";"137"
"494794";"14749246";"1";"38";"1"
"494793";"14749534";"23";"25";"605"
"494793";"14749228";"1";"25";"1"
"494792";"14749479";"23";"8";"223"
"494792";"14749201";"1";"8";"1"
"494791";"14749730";"23";"7";"578"
"494791";"14749136";"1";"7";"1"
"494790";"14749712";"23";"7";"578"
"494790";"14749059";"1";"7";"1"
"494789";"14759257";"23";"7";"277"
"494789";"14749027";"1";"7";"1"
"494788";"14749056";"23";"10";"459"
"494788";"14749009";"1";"10";"1"
"494787";"14749046";"23";"28";"469"
"494787";"14748999";"1";"28";"1"
"494786";"14749702";"23";"7";"578"
"494786";"14748981";"1";"7";"1"
"494785";"14749040";"23";"10";"285"
"494785";"14748923";"1";"10";"1"
"494784";"14749090";"23";"10";"459"
"494784";"14748920";"1";"10";"1"
"494783";"14749084";"23";"39";"360"
"494783";"14748896";"1";"39";"1"
"494782";"14749588";"23";"7";"578"
"494782";"14748886";"1";"7";"1"
"494781";"14749072";"23";"10";"459"
"494781";"14748855";"1";"10";"1"
"494780";"14749078";"23";"10";"459"
"494780";"14748837";"1";"10";"1"
"494779";"14753926";"23";"28";"168"
"494779";"14748807";"1";"28";"1"
"494778";"14748991";"16";"3";"1"
"494778";"14748783";"1";"12";"1"
"494777";"14750399";"23";"12";"36"
"494777";"14748780";"1";"12";"1"
"494776";"14748977";"23";"12";"36"
"494776";"14748729";"1";"12";"1"
"494775";"14749295";"23";"7";"578"
"494775";"14748726";"1";"7";"1"
"494774";"14748794";"23";"41";"473"
"494774";"14748712";"1";"41";"1"
"494773";"14748962";"16";"3";"1"
"494773";"14748701";"1";"12";"1"
"494772";"14748964";"16";"3";"1"
"494772";"14748690";"1";"12";"1"
"494771";"14748744";"23";"8";"597"
"494771";"14748675";"1";"8";"1"
"494770";"14748757";"23";"8";"597"
"494770";"14748653";"1";"8";"1"
"494769";"14749572";"23";"7";"578"
"494769";"14748637";"1";"7";"1"
"494768";"14748769";"23";"8";"597"
"494768";"14748590";"1";"8";"1"
"494767";"14748804";"23";"10";"459"
"494767";"14748587";"1";"10";"1"
"494766";"14753919";"23";"6";"371"
"494766";"14753832";"16";"6";"1"
"494766";"14753807";"23";"14";"1"
"494766";"14753806";"16";"14";"133"
"494766";"14753799";"23";"6";"133"
"494766";"14751402";"23";"6";"371"
"494766";"14751350";"16";"6";"1"
"494766";"14751318";"23";"14";"1"
"494766";"14751317";"16";"14";"133"
"494766";"14751290";"23";"6";"133"
"494766";"14750993";"23";"6";"371"
"494766";"14750321";"23";"6";"302"
"494766";"14749219";"23";"6";"371"
"494766";"14748555";"1";"6";"1"
"494765";"14748626";"23";"10";"375"
"494765";"14748550";"1";"10";"1"
"494764";"14748632";"23";"7";"578"
"494764";"14748522";"1";"7";"1"
"494763";"14749270";"23";"7";"578"
"494763";"14748462";"1";"7";"1"
"494762";"14750273";"23";"7";"385"
"494762";"14748360";"1";"7";"1"
"494761";"14748393";"23";"7";"578"
"494761";"14748347";"1";"7";"1"
"494760";"14748373";"23";"7";"578"
"494760";"14748331";"1";"7";"1"
"494759";"14750263";"23";"7";"385"
"494759";"14748303";"1";"7";"1"
"494758";"14748316";"23";"8";"13"
"494758";"14748288";"1";"8";"1"
"494757";"14748246";"23";"7";"578"
"494757";"14748188";"1";"7";"1"
"494756";"14748402";"23";"6";"302"
"494756";"14748165";"1";"6";"1"
"494755";"14748236";"23";"7";"578"
"494755";"14748144";"1";"7";"1"
"494754";"14748226";"23";"7";"578"
"494754";"14748123";"1";"7";"1"
"494753";"14748451";"23";"6";"6"
"494753";"14748278";"23";"6";"1"
"494753";"14748277";"16";"6";"526"
"494753";"14748274";"23";"14";"526"
"494753";"14748113";"1";"14";"1"
"494752";"14748110";"23";"42";"335"
"494752";"14748086";"1";"42";"1"
"494751";"14751097";"23";"14";"247"
"494751";"14750300";"23";"14";"526"
"494751";"14750205";"16";"14";"1"
"494751";"14748907";"16";"6";"1"
"494751";"14748416";"23";"5";"1"
"494751";"14748415";"16";"5";"247"
"494751";"14748412";"23";"14";"247"
"494751";"14748380";"16";"14";"1"
"494751";"14748062";"1";"6";"1"
"494750";"14748185";"23";"7";"578"
"494750";"14748047";"1";"7";"1"
"494749";"14748216";"23";"7";"578"
"494749";"14748025";"1";"7";"1"
"494748";"14748157";"23";"10";"285"
"494748";"14747982";"1";"10";"1"
"494747";"14747972";"23";"8";"13"
"494747";"14747923";"1";"8";"1"
"494746";"14748344";"23";"10";"364"
"494746";"14747920";"1";"10";"1"
"494745";"14748039";"16";"3";"1"
"494745";"14747911";"1";"12";"1"
"494744";"14748009";"23";"13";"8"
"494744";"14747901";"1";"13";"1"
"494743";"14748003";"23";"13";"515"
"494743";"14747960";"23";"13";"1"
"494743";"14747959";"16";"13";"588"
"494743";"14747956";"23";"14";"588"
"494743";"14747860";"1";"14";"1"
"494742";"14748022";"23";"7";"578"
"494742";"14747800";"1";"7";"1"
"494741";"14747881";"23";"10";"482"
"494741";"14747797";"1";"10";"1"
"494740";"14748201";"23";"10";"375"
"494740";"14747703";"1";"10";"1"
"494739";"14748044";"23";"7";"578"
"494739";"14747677";"1";"7";"1"
"494738";"14747690";"23";"10";"347"
"494738";"14747659";"1";"10";"1"
"494737";"14747785";"23";"10";"482"
"494737";"14747638";"1";"10";"1"
"494736";"14747979";"23";"7";"578"
"494736";"14747597";"1";"7";"1"
"494735";"14747769";"23";"12";"36"
"494735";"14747577";"1";"12";"1"
"494734";"14747894";"23";"7";"578"
"494734";"14747560";"1";"7";"1"
"494733";"14747759";"23";"7";"578"
"494733";"14747519";"1";"7";"1"
"494732";"14747775";"23";"7";"578"
"494732";"14747484";"1";"7";"1"
"494731";"14747738";"23";"7";"578"
"494731";"14747462";"1";"7";"1"
"494730";"14747748";"23";"7";"578"
"494730";"14747424";"1";"7";"1"
"494729";"14747529";"23";"13";"515"
"494729";"14747420";"23";"13";"8"
"494729";"14747410";"1";"13";"1"
"494728";"14747455";"23";"10";"347"
"494728";"14747392";"1";"10";"1"
"494727";"14747383";"23";"8";"14"
"494727";"14747351";"1";"8";"1"
"494726";"14747728";"23";"7";"578"
"494726";"14747341";"1";"7";"1"
"494725";"14747700";"23";"7";"578"
"494725";"14747293";"1";"7";"1"
"494724";"14747441";"23";"8";"240"
"494724";"14747278";"1";"8";"1"
"494723";"14747260";"23";"8";"240"
"494723";"14747229";"1";"8";"1"
"494722";"14747332";"23";"7";"578"
"494722";"14747208";"1";"7";"1"
"494721";"14747322";"23";"7";"578"
"494721";"14747175";"1";"7";"1"
"494720";"14747272";"23";"10";"459"
"494720";"14747150";"1";"10";"1"
"494719";"14747133";"23";"10";"459"
"494719";"14747106";"1";"10";"1"
"494718";"14747516";"23";"7";"578"
"494718";"14747096";"1";"7";"1"
"494717";"14747127";"23";"14";"606"
"494717";"14747086";"1";"14";"1"
"494716";"14747205";"23";"7";"385"
"494716";"14747031";"1";"7";"1"
"494715";"14747312";"23";"7";"578"
"494715";"14747028";"1";"7";"1"
"494714";"14747250";"23";"7";"578"
"494714";"14746991";"1";"7";"1"
"494713";"14747573";"23";"5";"7"
"494713";"14746988";"1";"5";"1"
"494712";"14747070";"23";"25";"605"
"494712";"14746977";"1";"25";"1"
"494711";"14747054";"23";"7";"578"
"494711";"14746967";"1";"7";"1"
"494710";"14747143";"23";"40";"126"
"494710";"14746940";"1";"40";"1"
"494709";"14747021";"23";"7";"578"
"494709";"14746924";"1";"7";"1"
"494708";"14747079";"23";"41";"473"
"494708";"14746913";"1";"41";"1"
"494707";"14746953";"23";"8";"240"
"494707";"14746898";"1";"8";"1"
"494706";"14747389";"23";"7";"578"
"494706";"14746882";"1";"7";"1"
"494705";"14747064";"23";"25";"605"
"494705";"14746879";"1";"25";"1"
"494704";"14746937";"23";"8";"240"
"494704";"14746864";"1";"8";"1"
"494703";"14747587";"23";"12";"36"
"494703";"14746833";"1";"12";"1"
"494702";"14749243";"23";"5";"49"
"494702";"14748254";"23";"5";"1"
"494702";"14748253";"16";"5";"528"
"494702";"14747369";"23";"14";"528"
"494702";"14746830";"1";"14";"1"
"494701";"14747594";"23";"10";"375"
"494701";"14746794";"1";"10";"1"
"494700";"14747266";"23";"39";"416"
"494700";"14746734";"1";"39";"1"
"494699";"14750313";"23";"6";"302"
"494699";"14746820";"23";"6";"371"
"494699";"14746670";"1";"6";"1"
"494698";"14751046";"23";"6";"302"
"494698";"14746848";"23";"6";"371"
"494698";"14746823";"16";"6";"1"
"494698";"14746658";"1";"14";"1"
"494697";"14747548";"23";"46";"363"
"494697";"14746646";"1";"46";"1"
"494696";"14750967";"23";"28";"330"
"494696";"14748083";"23";"28";"168"
"494696";"14746605";"1";"28";"1"
"494695";"14746618";"23";"10";"347"
"494695";"14746566";"1";"10";"1"
"494694";"14746723";"23";"7";"578"
"494694";"14746563";"1";"7";"1"
"494693";"14746713";"23";"7";"578"
"494693";"14746517";"1";"7";"1"
"494692";"14746594";"23";"40";"126"
"494692";"14746506";"1";"40";"1"
"494691";"14746530";"23";"7";"578"
"494691";"14746495";"1";"7";"1"
"494690";"14746602";"23";"10";"196"
"494690";"14746424";"1";"10";"1"
"494689";"14746536";"23";"7";"578"
"494689";"14746421";"1";"7";"1"
"494688";"14746703";"23";"7";"578"
"494688";"14746411";"1";"7";"1"
"494687";"14746689";"23";"7";"578"
"494687";"14746401";"1";"7";"1"
"494686";"14746398";"23";"10";"196"
"494686";"14746322";"1";"10";"1"
"494685";"14746458";"23";"10";"195"
"494685";"14746319";"1";"10";"1"
"494684";"14746378";"23";"7";"578"
"494684";"14746285";"1";"7";"1"
"494683";"14746388";"23";"10";"195"
"494683";"14746197";"1";"10";"1"
"494682";"14746368";"23";"7";"578"
"494682";"14746165";"1";"7";"1"
"494681";"14746488";"23";"6";"6"
"494681";"14746471";"23";"6";"1"
"494681";"14746470";"16";"6";"528"
"494681";"14746452";"23";"14";"528"
"494681";"14746144";"23";"14";"1"
"494681";"14746143";"16";"14";"6"
"494681";"14746140";"23";"6";"6"
"494681";"14746101";"1";"6";"1"
"494680";"14746328";"23";"7";"578"
"494680";"14746098";"1";"7";"1"
"494679";"14746312";"23";"7";"578"
"494679";"14746095";"1";"7";"1"
"494678";"14746302";"23";"7";"578"
"494678";"14746037";"1";"7";"1"
"494677";"14747857";"23";"12";"28"
"494677";"14746024";"1";"12";"1"
"494676";"14746282";"23";"7";"578"
"494676";"14746013";"1";"7";"1"
"494675";"14746250";"23";"7";"578"
"494675";"14745961";"1";"7";"1"
"494674";"14746272";"23";"7";"578"
"494674";"14745942";"1";"7";"1"
"494673";"14746159";"23";"7";"578"
"494673";"14745939";"1";"7";"1"
"494672";"14746240";"23";"7";"578"
"494672";"14745833";"1";"7";"1"
"494671";"14745997";"23";"10";"347"
"494671";"14745800";"1";"10";"1"
"494670";"14746230";"23";"7";"578"
"494670";"14745790";"1";"7";"1"
"494669";"14745721";"23";"10";"196"
"494669";"14745635";"1";"10";"1"
"494668";"14747195";"23";"7";"385"
"494668";"14745603";"1";"7";"1"
"494667";"14745616";"23";"7";"578"
"494667";"14745563";"1";"7";"1"
"494666";"14745576";"23";"7";"578"
"494666";"14745500";"1";"7";"1"
"494665";"14745658";"23";"7";"275"
"494665";"14745476";"1";"7";"1"
"494664";"14745531";"23";"39";"360"
"494664";"14745448";"1";"39";"1"
"494663";"14745582";"23";"10";"347"
"494663";"14745445";"1";"10";"1"
"494662";"14745497";"23";"46";"363"
"494662";"14745425";"1";"46";"1"
"494661";"14745489";"23";"46";"363"
"494661";"14745389";"1";"46";"1"
"494660";"14746861";"23";"10";"375"
"494660";"14745371";"1";"10";"1"
"494659";"14745410";"23";"8";"392"
"494659";"14745322";"1";"8";"1"
"494658";"14745404";"23";"7";"385"
"494658";"14745302";"1";"7";"1"
"494657";"14745543";"23";"13";"515"
"494657";"14745288";"1";"13";"1"
"494656";"14745915";"23";"10";"375"
"494656";"14745238";"1";"10";"1"
"494655";"14745416";"23";"8";"597"
"494655";"14745159";"1";"8";"1"
"494654";"14745628";"23";"7";"578"
"494654";"14745156";"1";"7";"1"
"494653";"14746186";"23";"13";"515"
"494653";"14745132";"1";"13";"1"
"494652";"14745364";"23";"7";"578"
"494652";"14745129";"1";"7";"1"
"494651";"14745622";"23";"7";"578"
"494651";"14745095";"1";"7";"1"
"494650";"14745235";"23";"46";"489"
"494650";"14745044";"1";"46";"1"
"494649";"14745184";"23";"46";"363"
"494649";"14744909";"1";"46";"1"
"494648";"14745092";"23";"46";"363"
"494648";"14744874";"1";"46";"1"
"494647";"14745354";"23";"7";"275"
"494647";"14744871";"1";"7";"1"
"494646";"14745315";"23";"7";"275"
"494646";"14744854";"1";"7";"1"
"494645";"14745281";"23";"7";"275"
"494645";"14744851";"1";"7";"1"
"494644";"14753589";"23";"46";"469"
"494644";"14745007";"23";"46";"489"
"494644";"14744833";"1";"46";"1"
"494643";"14745210";"23";"7";"578"
"494643";"14744823";"1";"7";"1"
"494642";"14745262";"23";"7";"275"
"494642";"14744804";"1";"7";"1"
"494641";"14744896";"23";"46";"489"
"494641";"14744776";"1";"46";"1"
"494640";"14744981";"23";"7";"578"
"494640";"14744773";"1";"7";"1"
"494639";"14745122";"23";"10";"195"
"494639";"14744755";"1";"10";"1"
"494638";"14745779";"23";"15";"132"
"494638";"14744743";"1";"15";"1"
"494637";"14749664";"23";"5";"7"
"494637";"14748473";"23";"5";"1"
"494637";"14748472";"16";"5";"526"
"494637";"14746750";"23";"14";"526"
"494637";"14744814";"16";"14";"1"
"494637";"14744705";"1";"6";"1"
"494636";"14744848";"23";"10";"375"
"494636";"14744672";"1";"10";"1"
"494635";"14744701";"23";"15";"132"
"494635";"14744594";"1";"15";"1"
"494634";"14744798";"23";"6";"133"
"494634";"14744721";"23";"6";"1"
"494634";"14744720";"16";"6";"247"
"494634";"14744717";"23";"14";"247"
"494634";"14744591";"1";"14";"1"
"494633";"14745031";"23";"7";"578"
"494633";"14744571";"1";"7";"1"
"494632";"14744509";"23";"7";"275"
"494632";"14744506";"1";"7";"1"
"494631";"14746221";"23";"7";"385"
"494631";"14744496";"1";"7";"1"
"494630";"14746668";"16";"3";"1"
"494630";"14744473";"1";"12";"1"
"494629";"14745200";"23";"7";"275"
"494629";"14744334";"1";"7";"1"
"494628";"14745059";"23";"7";"275"
"494628";"14744277";"1";"7";"1"
"494627";"14745037";"23";"7";"275"
"494627";"14744274";"1";"7";"1"
"494626";"14745682";"23";"7";"385"
"494626";"14744218";"1";"7";"1"
"494625";"14744203";"23";"46";"363"
"494625";"14744163";"1";"46";"1"
"494624";"14744197";"23";"46";"363"
"494624";"14744132";"1";"46";"1"
"494623";"14746628";"23";"8";"597"
"494623";"14745511";"23";"8";"1"
"494623";"14745510";"16";"8";"515"
"494623";"14745086";"23";"13";"515"
"494623";"14744901";"23";"13";"1"
"494623";"14744900";"16";"13";"275"
"494623";"14744643";"23";"7";"275"
"494623";"14744114";"1";"7";"1"
"494622";"14744954";"23";"7";"275"
"494622";"14744084";"1";"7";"1"
"494621";"14746770";"23";"12";"36"
"494621";"14744081";"1";"12";"1"
"494620";"14744191";"23";"46";"363"
"494620";"14744039";"1";"46";"1"
"494619";"14746637";"16";"3";"1"
"494619";"14744034";"1";"12";"1"
"494618";"14744987";"23";"7";"275"
"494618";"14743889";"1";"7";"1"
"494617";"14745021";"23";"7";"275"
"494617";"14743843";"1";"7";"1"
"494616";"14744997";"23";"7";"275"
"494616";"14743780";"1";"7";"1"
"494615";"14744944";"23";"7";"275"
"494615";"14743737";"1";"7";"1"
"494614";"14745556";"23";"28";"330"
"494614";"14743734";"1";"28";"1"
"494613";"14744099";"23";"6";"6"
"494613";"14743716";"1";"6";"1"
"494612";"14743767";"23";"46";"363"
"494612";"14743681";"1";"46";"1"
"494611";"14744964";"23";"7";"275"
"494611";"14743661";"1";"7";"1"
"494610";"14744160";"23";"39";"360"
"494610";"14743595";"1";"39";"1"
"494609";"14744928";"23";"7";"275"
"494609";"14743577";"1";"7";"1"
"494608";"14743621";"23";"10";"285"
"494608";"14743559";"1";"10";"1"
"494607";"14743545";"1";"7";"1"
"494606";"14744054";"23";"7";"578"
"494606";"14743529";"1";"7";"1"
"494605";"14746639";"16";"3";"1"
"494605";"14743501";"1";"12";"1"
"494604";"14744733";"23";"7";"385"
"494604";"14743498";"1";"7";"1"
"494603";"14745190";"23";"7";"275"
"494603";"14743495";"1";"7";"1"
"494602";"14743523";"23";"8";"471"
"494602";"14743480";"1";"8";"1"
"494601";"14744012";"23";"7";"578"
"494601";"14743397";"1";"7";"1"
"494600";"14744558";"23";"7";"578"
"494600";"14743179";"1";"7";"1"
"494599";"14744588";"23";"7";"578"
"494599";"14743159";"1";"7";"1"
"494598";"14743998";"23";"7";"578"
"494598";"14743143";"1";"7";"1"
"494597";"14744620";"23";"7";"578"
"494597";"14743133";"1";"7";"1"
"494596";"14743654";"23";"7";"578"
"494596";"14743123";"1";"7";"1"
"494595";"14744568";"23";"7";"578"
"494595";"14743113";"1";"7";"1"
"494594";"14744548";"23";"7";"578"
"494594";"14743103";"1";"7";"1"
"494593";"14744231";"23";"7";"578"
"494593";"14743086";"1";"7";"1"
"494592";"14744538";"23";"7";"578"
"494592";"14743083";"1";"7";"1"
"494591";"14744241";"23";"7";"578"
"494591";"14743073";"1";"7";"1"
"494590";"14744213";"23";"7";"385"
"494590";"14743064";"1";"7";"1"
"494589";"14743978";"23";"7";"578"
"494589";"14743054";"1";"7";"1"
"494588";"14743964";"23";"7";"578"
"494588";"14743044";"1";"7";"1"
"494587";"14744110";"23";"6";"133"
"494587";"14742998";"1";"6";"1"
"494586";"14743373";"23";"9";"49"
"494586";"14742995";"1";"9";"1"
"494585";"14744321";"23";"8";"597"
"494585";"14742992";"1";"8";"1"
"494584";"14744630";"23";"7";"275"
"494584";"14742989";"1";"7";"1"
"494583";"14743172";"23";"13";"515"
"494583";"14742986";"1";"13";"1"
"494582";"14743383";"23";"5";"49"
